level_0,index,标题,标题链接,缩略图,right-info,right-info1,lng,lat
448,493,辕门路钓场,https://www.haodiaoyu.com/diaochang/shanghai/41855.html,http://p6.diaoyur.cn/group6/M00/00/DB/cjd0iVQOicaLXKGR3o0ljd-FYDWhE.jpg!thum,松江辕门东路泖东桥段,免费,121.29220133607375,30.935833672140692
449,494,叶发渔港,https://www.haodiaoyu.com/diaochang/shanghai/41854.html,http://p5.diaoyur.cn/group5/M00/00/DB/cjd0iVk2Ah8idnxe7bgPFRQLCOvTr.jpg!thum,叶发渔港,免费,121.76499745076329,31.046085796579625
451,496,邻村农庄钓鱼中心,https://www.haodiaoyu.com/diaochang/shanghai/41852.html,http://p6.diaoyur.cn/group6/M00/00/DB/cjd0iV1WriLuvChsqgVBa9JnbPzdY.jpg!thum,花园村428-1号胡阮路,200元/天,117.49362661525892,40.65635582121343
452,497,朝阳港支流,https://www.haodiaoyu.com/diaochang/shanghai/41851.html,http://p3.diaoyur.cn/group3/M00/04/DB/cjd0iVys7bDRip1fmGY8zgVTQoN4Z.jpg!thum,朝阳港支流,免费,120.45749949793277,41.57982086475567
453,498,祝家港桥,https://www.haodiaoyu.com/diaochang/shanghai/41850.html,http://p3.diaoyur.cn/group3/M00/04/DB/cjd0iV23XmQ5kDYRvs4GiWCnqurxP.jpg!thum,亭林镇金山亭林车站西500米,免费,121.3199978316386,30.889087176678625
454,499,石湖荡港桥支流,https://www.haodiaoyu.com/diaochang/shanghai/41849.html,http://p2.diaoyur.cn/group2/M00/04/DE/cjd0iV84KaRP5lk1gXtIUr3QjLCJN.jpg!thum,黄浦江支流，和铁道并行,免费,121.50149498026605,31.24780239883037
456,501,太浦河,https://www.haodiaoyu.com/diaochang/shanghai/41847.html,http://p3.diaoyur.cn/group3/M00/04/DB/cjd0iVLtGhynK0A8gbmirHCVjxfWs.jpg!thum,太浦河支河床,免费,120.99590734940985,31.025800145622913
457,502,牛牛钓场,https://www.haodiaoyu.com/diaochang/shanghai/41846.html,http://p5.diaoyur.cn/group5/M00/00/DB/cjd0iVXIkTGO15eK6MuPthZcCwB-x.jpg!thum,松蒸公路老松蒸公路交叉路口往南100米,80元/天,120.06788867790891,36.2380876785813
458,503,小泖港,https://www.haodiaoyu.com/diaochang/shanghai/41845.html,http://p3.diaoyur.cn/group3/M00/04/DB/cjd0iVayxn4JhmofcLBYtDTeg50M-.jpg!thum,小泖港主河道,免费,121.22000061820108,30.93961044703872
459,504,环湖生态垂钓园,https://www.haodiaoyu.com/diaochang/shanghai/41844.html,http://p2.diaoyur.cn/group2/M00/04/DE/cjd0iV2NDTbtfV9wiYBc8JuKM4xWA.jpg!thum,商榻镇石米荡村石米荡路（有路牌指示）,150-200元/8小时,116.20598561589593,39.92770668590348
460,507,练塘渔乐原生态钓场,https://www.haodiaoyu.com/diaochang/shanghai/41843.html,http://p6.diaoyur.cn/group6/M00/00/DB/cjd0iVAUKx2a5pjikHSsJ1IRG8CE4.jpg!thum,练塘东叶厍村,12元/斤,121.0587260333837,31.00586623679851
461,508,建设河,https://www.haodiaoyu.com/diaochang/shanghai/41842.html,http://p4.diaoyur.cn/group4/M00/04/DB/cjd0iVFYSriAEX6J9IQMnm4GvCTyc.jpg!thum,上海市松江区曹家浜公路泖港镇曙光村,免费,121.14137957250954,30.91794395419765
464,511,金卫城河主河道,https://www.haodiaoyu.com/diaochang/shanghai/41838.html,http://p5.diaoyur.cn/group5/M00/00/DC/cjd0iVg9LsqV6xE7pFS0X8mUYMCKP.jpg!thum,金卫城河主河道,免费,121.33721071266804,30.735108555778975
465,512,洞泾港（桥）,https://www.haodiaoyu.com/diaochang/shanghai/37009.html,http://p2.diaoyur.cn/group2/M00/05/6A/cjd0iVZda2RiXLMfc67Jwryo4SQVE.jpg!thum,上海市松江区X321(泗陈公路),免费,121.23447959624146,31.037135176464492
466,513,友录农家乐,https://www.haodiaoyu.com/diaochang/shanghai/36967.html,http://p5.diaoyur.cn/group5/M00/01/68/cjd0iVuLDGnge5l6z9Z-vhjbmVHMW.jpg!thum,上海市崇明县跃进路,15元/斤,121.71328666565776,31.579484151263056
467,514,泗泾水汶站,https://www.haodiaoyu.com/diaochang/shanghai/36712.html,http://p4.diaoyur.cn/group4/M00/05/6A/cjd0iVwtNog2CryzATflBIKc-L8nJ.jpg!thum,上海市松江区沪松公路2517弄-86支弄-69号,免费,121.28575971931261,31.115558412503653
468,515,马家河,https://www.haodiaoyu.com/diaochang/shanghai/36707.html,http://p2.diaoyur.cn/group2/M00/05/6B/cjd0iVaq9yVwtBRhW1fKlCv6jbrEg.jpg!thum,上海市松江区X321(泗陈公路),免费,121.23447959624146,31.037135176464492
469,516,横港村,https://www.haodiaoyu.com/diaochang/shanghai/36679.html,http://p5.diaoyur.cn/group5/M00/01/69/cjd0iVj5RIV-yL2UzQ9Sc4FPKfugt.jpg!thum,上海市松江区横港公路,免费,121.26895193364443,31.117313744987495
470,517,银湖别墅旁,https://www.haodiaoyu.com/diaochang/shanghai/36610.html,http://p3.diaoyur.cn/group3/M00/05/69/cjd0iVRJUGgaMAb84jDr5e6vdNVcP.jpg!thum,上海市松江区X321(泗陈公路),免费,121.23447959624146,31.037135176464492
471,518,泗泾医院旁,https://www.haodiaoyu.com/diaochang/shanghai/36608.html,http://p5.diaoyur.cn/group5/M00/01/69/cjd0iV64m1Yz2dK58sRqEOjbVgHt7.jpg!thum,上海市松江区祥泽路,免费,121.26012315083801,31.12858070924093
472,519,西元村,https://www.haodiaoyu.com/diaochang/shanghai/36602.html,http://p6.diaoyur.cn/group6/M00/01/6A/cjd0iVTWS9ZLPmOoQKuRGfb6jr2Cs.jpg!thum,上海市嘉定区西胜路,免费,121.16311646740934,31.28149036618003
473,520,青浦徐泾徐南路鱼塘?,https://www.haodiaoyu.com/diaochang/shanghai/36304.html,http://p2.diaoyur.cn/group2/M00/05/6C/cjd0iVAZWntESqdrT0Q4siaxmIPfy.jpg!thum,上海市青浦区徐晔路,100元/天,121.26605696717233,31.151684468985685
474,521,白牛塘钓场,https://www.haodiaoyu.com/diaochang/shanghai/35866.html,http://p5.diaoyur.cn/group5/M00/00/E8/cjd0iVmEL7GuYcF-2iHs3tpyKhSTC.jpg!thum,上海市金山区泾荷路,免费,121.03067958520901,30.90633428731311
475,522,驾校边河,https://www.haodiaoyu.com/diaochang/shanghai/35861.html,http://p5.diaoyur.cn/group5/M00/00/E8/cjd0iVmBRO6LrKsxM91DgFlHSNXzE.jpg!thum,上海市闵行区光华路2208号,免费,121.36139263394416,31.064952330504983
476,523,野河,https://www.haodiaoyu.com/diaochang/shanghai/35568.html,http://p3.diaoyur.cn/group3/M00/04/E9/cjd0iVha5uoHjkLY8ZfKq-VciFzXv.jpg!thum,上海市松江区鹤溪街5弄-2号,免费,121.23447959624146,31.037135176464492
477,524,崧泾桥河,https://www.haodiaoyu.com/diaochang/shanghai/35546.html,http://p2.diaoyur.cn/group2/M00/04/EC/cjd0iV7QkqzpsiYOMjcBKynwUvPEd.jpg!thum,上海市青浦区佳悦路,免费,121.23913486063157,31.168775112645918
478,525,银都路钓点,https://www.haodiaoyu.com/diaochang/shanghai/35474.html,http://p6.diaoyur.cn/group6/M00/00/E9/cjd0iVwYq7kIQC6mjNM9zoJWsudDR.jpg!thum,上海市徐汇区银都路,免费,121.44251695388989,31.11066139574697
479,526,滨江公园,https://www.haodiaoyu.com/diaochang/shanghai/35469.html,http://p2.diaoyur.cn/group2/M00/04/EC/cjd0iV9hjFEyUYmxoIO6Rw-HeAdNL.jpg!thum,上海市闵行区江川东路,免费,121.47129697361524,31.024417304021114
480,529,野塘,https://www.haodiaoyu.com/diaochang/shanghai/35462.html,http://p2.diaoyur.cn/group2/M00/04/EC/cjd0iVAJezrSOHnGkjtmbfvIUCago.jpg!thum,上海市浦东新区雪南路,免费,121.87411839394346,30.933144032518115
481,530,滨江公园,https://www.haodiaoyu.com/diaochang/shanghai/35427.html,http://p2.diaoyur.cn/group2/M00/04/EC/cjd0iVVqxmjYKued9kw35ZX-2tRrB.jpg!thum,上海市闵行区寺嘴角路,免费,121.49025268591036,31.02423080603322
482,531,华径公园,https://www.haodiaoyu.com/diaochang/shanghai/35413.html,http://p3.diaoyur.cn/group3/M00/04/E9/cjd0iVSz9kZKpjuiVxENdv4hcUftM.jpg!thum,上海市徐汇区华济路,免费,121.45713972638818,31.12172256870511
483,532,崇明国际会议中心5号桥,https://www.haodiaoyu.com/diaochang/shanghai/35347.html,http://p6.diaoyur.cn/group6/M00/00/EA/cjd0iVmKlkun9rUWRFo4iVdHZaSxY.jpg!thum,上海市崇明县长江路,免费,121.54418544945753,31.67893166509574
484,533,佳康路野河,https://www.haodiaoyu.com/diaochang/shanghai/35289.html,http://p5.diaoyur.cn/group5/M00/00/E9/cjd0iVnurbgkafHcdF-o4Z6QCMRNS.jpg!thum,上海市青浦区沪青平公路2750,免费,121.241140002496,31.159219352838576
485,534,天雄路横二河桥,https://www.haodiaoyu.com/diaochang/shanghai/35288.html,http://p2.diaoyur.cn/group2/M00/04/EC/cjd0iVAyTEJgUxZuqCI6f-tRNs5je.jpg!thum,上海市浦东新区S32(申嘉湖高速),免费,121.55045460683195,31.227348292436346
486,535,周浦工业园,https://www.haodiaoyu.com/diaochang/shanghai/35287.html,http://p6.diaoyur.cn/group6/M00/00/EA/cjd0iVG4wzpW-fOA0vR5DKQjiPmES.jpg!thum,上海市浦东新区蓝靛路,免费,121.58485970786411,31.120077939878794
487,536,外婆泾桥河流,https://www.haodiaoyu.com/diaochang/shanghai/35284.html,http://p6.diaoyur.cn/group6/M00/00/EA/cjd0iV6TH-0f9RD5ENcyBPA1Fts4h.jpg!thum,上海市松江区泗通路,免费,121.26179589810441,31.127471916017548
488,537,横港公路桥,https://www.haodiaoyu.com/diaochang/shanghai/35283.html,http://p4.diaoyur.cn/group4/M00/04/EA/cjd0iVMByvwNhk5rXtH3soZO9PlWJ.jpg!thum,上海市松江区X321(泗陈公路),免费,121.23447959624146,31.037135176464492
489,538,泗陈公路河流,https://www.haodiaoyu.com/diaochang/shanghai/35280.html,http://p6.diaoyur.cn/group6/M00/00/EA/cjd0iVsS-pE4ULRF31JHwYBMX2qvy.jpg!thum,上海市松江区X321(泗陈公路),免费,121.23447959624146,31.037135176464492
490,539,赵非公路河,https://www.haodiaoyu.com/diaochang/shanghai/35279.html,http://p4.diaoyur.cn/group4/M00/04/EA/cjd0iVz2MTQDF4p9deZNy1CxOqhUv.jpg!thum,上海市松江区赵非公路698弄-1-～144号,免费,121.27440559310739,31.133062069553123
491,540,野塘,https://www.haodiaoyu.com/diaochang/shanghai/35201.html,http://p6.diaoyur.cn/group6/M00/00/EA/cjd0iVw5kgT-cDj9tROLhiXzPN4Gy.jpg!thum,上海市松江区伴亭东路285号,免费,121.34357712598681,31.146509779002407
492,541,伴亭路野河,https://www.haodiaoyu.com/diaochang/shanghai/35200.html,http://p5.diaoyur.cn/group5/M00/00/EA/cjd0iVbsOdh6oy3ax48XfGMlYvCPT.jpg!thum,上海市闵行区中春路7335弄,免费,121.34856116210881,31.147395843956925
493,542,置鼎路河流,https://www.haodiaoyu.com/diaochang/shanghai/35192.html,http://p4.diaoyur.cn/group4/M00/04/EA/cjd0iVo89PJWqOS0aAi-bBuly62fY.jpg!thum,上海市青浦区置鼎路,免费,121.24418745093857,31.14454888081559
494,543,业辉路河流,https://www.haodiaoyu.com/diaochang/shanghai/35191.html,http://p3.diaoyur.cn/group3/M00/04/EA/cjd0iVJc9pX4ZHek3ra6LIu-BU8ty.jpg!thum,上海市青浦区业辉路222弄,免费,121.23364498059213,31.14709289018736
495,544,野河,https://www.haodiaoyu.com/diaochang/shanghai/35186.html,http://p2.diaoyur.cn/group2/M00/04/ED/cjd0iVA89QTcJihwDHzOMEIfxndgG.jpg!thum,上海市青浦区S125(北青公路),免费,121.20948918969985,31.197726546291975
496,545,横沔老镇,https://www.haodiaoyu.com/diaochang/shanghai/35158.html,http://p5.diaoyur.cn/group5/M00/00/EA/cjd0iVcHqefNMIL7AyhP29G4tZFDC.jpg!thum,上海市浦东新区度假区高架路,免费,121.59558718243372,31.195780402025026
497,546,光明镇大桥西北侧,https://www.haodiaoyu.com/diaochang/shanghai/35157.html,http://p5.diaoyur.cn/group5/M00/00/EA/cjd0iVOAkXiNTqhEtFYzex13Q8PvM.jpg!thum,上海市奉贤区光明路402号,免费,121.52605166544978,30.91269084146758
498,547,新通波塘支流,https://www.haodiaoyu.com/diaochang/shanghai/35008.html,http://p5.diaoyur.cn/group5/M00/00/EA/cjd0iVZ9WMdwsO8vIuKoBLAGQftbl.jpg!thum,上海市青浦区S224(嘉松中路),免费,121.22773627818496,31.20372866221157
499,548,洞塔路河流,https://www.haodiaoyu.com/diaochang/shanghai/34997.html,http://p6.diaoyur.cn/group6/M00/00/EB/cjd0iVPl-T1fG6xsiSkUI2mzpBXWR.jpg!thum,上海市松江区洞桥村路,免费,121.23447959624146,31.037135176464492
500,551,辰花路河流,https://www.haodiaoyu.com/diaochang/shanghai/34996.html,http://p4.diaoyur.cn/group4/M00/04/EB/cjd0iVlb3udqLRfrVwXWKSMDeZ01A.jpg!thum,上海市松江区X309(辰花路),免费,121.19907288187075,31.075754861406654
501,552,张家浜桥边,https://www.haodiaoyu.com/diaochang/shanghai/34995.html,http://p6.diaoyur.cn/group6/M00/00/EB/cjd0iVyzGNATeYcW5Du48LJp6FgUQ.jpg!thum,上海市浦东新区唐陆公路1649号,免费,121.64797144782158,31.242452491436676
502,553,方泗路河流,https://www.haodiaoyu.com/diaochang/shanghai/34965.html,http://p4.diaoyur.cn/group4/M00/04/EB/cjd0iVTMLWjNbYiSpOUu-v9k4hXJ1.jpg!thum,上海市松江区方泗公路99弄2,免费,121.27905396479932,31.134309838216925
503,554,金云村河流,https://www.haodiaoyu.com/diaochang/shanghai/34964.html,http://p6.diaoyur.cn/group6/M00/00/EB/cjd0iVfF6J427BuVn8T5vymQRkDl-.jpg!thum,上海市青浦区前云路,免费,121.27458749368502,31.15363556659034
504,555,杨家河流,https://www.haodiaoyu.com/diaochang/shanghai/34963.html,http://p4.diaoyur.cn/group4/M00/04/EB/cjd0iVferiJyZBguokHsA5D3SIGRO.jpg!thum,上海市青浦区前云路,免费,121.27458749368502,31.15363556659034
505,556,王家浜河流,https://www.haodiaoyu.com/diaochang/shanghai/34962.html,http://p6.diaoyur.cn/group6/M00/00/EB/cjd0iVko7Zp01gxT8vJq3OMznRFCI.jpg!thum,上海市青浦区前云路,免费,121.27458749368502,31.15363556659034
506,557,徐晔路河流,https://www.haodiaoyu.com/diaochang/shanghai/34961.html,http://p4.diaoyur.cn/group4/M00/04/EB/cjd0iVb3vUEFpxK1PRNDsCzjtrGqe.jpg!thum,上海市青浦区徐晔路,免费,121.26605696717233,31.151684468985685
507,558,西向阳路淀浦河支流,https://www.haodiaoyu.com/diaochang/shanghai/34958.html,http://p5.diaoyur.cn/group5/M00/00/EA/cjd0iVQSE2tZGpvWqdAoOgyThBKHl.jpg!thum,上海市青浦区西向阳河路,免费,121.27918301447058,31.156379875358322
508,559,西向阳路野河,https://www.haodiaoyu.com/diaochang/shanghai/34957.html,http://p5.diaoyur.cn/group5/M00/00/EA/cjd0iVDBeCFk7u-RgOwvpGSKo18hJ.jpg!thum,上海市青浦区西向阳河路,免费,121.27918301447058,31.156379875358322
509,560,淀浦河支流,https://www.haodiaoyu.com/diaochang/shanghai/34956.html,http://p4.diaoyur.cn/group4/M00/04/EB/cjd0iVWmIe9pCgnEul6Dr7vtLHwjx.jpg!thum,上海市松江区西向阳河路,免费,121.27918301447058,31.156379875358322
510,561,前云路西向阳路河流,https://www.haodiaoyu.com/diaochang/shanghai/34955.html,http://p5.diaoyur.cn/group5/M00/00/EA/cjd0iVvwNoPEL9D-QS16cgUpI4eOb.jpg!thum,上海市青浦区前云路66弄-16号-临,免费,121.27941930565022,31.15142060905875
511,562,淀浦河支流,https://www.haodiaoyu.com/diaochang/shanghai/34954.html,http://p4.diaoyur.cn/group4/M00/04/EB/cjd0iVMEva9DN815USAjGfCqbV6Kk.jpg!thum,刘五路走到头，空调场后面,免费,120.294045264626,36.5369187643287
512,563,乔家塘桥,https://www.haodiaoyu.com/diaochang/shanghai/34953.html,http://p6.diaoyur.cn/group6/M00/00/EB/cjd0iV0CZhKwQjfxRbySec9Lv1Jdk.jpg!thum,上海市青浦区打铁桥路,免费,121.28590902667143,31.135899785831658
513,564,浦连路向阳河桥,https://www.haodiaoyu.com/diaochang/shanghai/34911.html,http://p4.diaoyur.cn/group4/M00/04/EB/cjd0iVEJUvgYkN7HarCP6z1Q2SO9i.jpg!thum,上海市闵行区浦连路789弄-1-～36号,免费,121.53765087873713,31.056242298294485
514,565,水闸库,https://www.haodiaoyu.com/diaochang/shanghai/34907.html,http://p2.diaoyur.cn/group2/M00/04/EE/cjd0iVKPSMdrc6Wtg7QGoJ48FuBAy.jpg!thum,上海市青浦区前云路85弄-107号-临,免费,121.27788464051697,31.14658170660379
515,566,刘夏路野河,https://www.haodiaoyu.com/diaochang/shanghai/34906.html,http://p5.diaoyur.cn/group5/M00/00/EB/cjd0iVImr4Fk2Pohl0uDvyUGOZN7A.jpg!thum,上海市青浦区刘夏路,免费,121.26038877259086,31.14542515475332
516,567,金云村野河,https://www.haodiaoyu.com/diaochang/shanghai/34904.html,http://p5.diaoyur.cn/group5/M00/00/EB/cjd0iVhqzt5Bjim2D9GJxWlHAaTp3.jpg!thum,上海市青浦区徐晔路,免费,121.26605696717233,31.151684468985685
517,568,老张垂钓中心,https://www.haodiaoyu.com/diaochang/shanghai/34883.html,http://p5.diaoyur.cn/group5/M00/00/EB/cjd0iVt7Kdlj5YV40DCH2JESFIgUn.jpg!thum,上海市嘉定区金昌路,100-240元/天,121.24007137197319,31.307218036638094
518,569,沈庄路沈钱路,https://www.haodiaoyu.com/diaochang/shanghai/34844.html,http://p6.diaoyur.cn/group6/M00/00/EC/cjd0iVv3U5DJxmY-2usXVAaHwk8Bb.jpg!thum,上海市浦东新区沈钱路,免费,121.58485970786411,31.120077939878794
519,570,申长路南虹港桥,https://www.haodiaoyu.com/diaochang/shanghai/34836.html,http://p2.diaoyur.cn/group2/M00/04/EE/cjd0iVpAsB1MwRej4XzDJvkSFCmqO.jpg!thum,上海市闵行区申长路,免费,121.32046715225059,31.2026253798462
520,573,赵非公路野河,https://www.haodiaoyu.com/diaochang/shanghai/34828.html,http://p2.diaoyur.cn/group2/M00/04/EE/cjd0iVr3tWeIydpTLBNswjcS5xCnX.jpg!thum,上海市松江区赵非公路698弄-139号,免费,121.27440559310739,31.133062069553123
521,574,杜家浜野河,https://www.haodiaoyu.com/diaochang/shanghai/34827.html,http://p2.diaoyur.cn/group2/M00/04/EE/cjd0iVzE6RfQuXOG81bwgLsFd27KH.jpg!thum,上海市松江区杜家浜路,免费,121.27165101202378,31.13427149455672
522,575,刘五公路泗凯路,https://www.haodiaoyu.com/diaochang/shanghai/34824.html,http://p5.diaoyur.cn/group5/M00/00/EB/cjd0iVSidhBRzNFX8OKm492tvJ-Q3.jpg!thum,上海市松江区刘五公路,免费,121.25621905310857,31.115804291062776
523,576,洞薛路三联河,https://www.haodiaoyu.com/diaochang/shanghai/34819.html,http://p4.diaoyur.cn/group4/M00/04/EB/cjd0iVy2Uzr19IBEocTV-qKh6Y0Oe.jpg!thum,上海市松江区洞薛路,免费,121.25646210852871,31.087316407090356
524,577,崇明岛天仙湖,https://www.haodiaoyu.com/diaochang/shanghai/34815.html,http://p6.diaoyur.cn/group6/M00/00/EC/cjd0iVJQYZMprb5n9yd3kCeSjtczO.jpg!thum,上海市崇明县井亭路,免费,121.50170068414307,31.597892923142975
525,578,南奉公路河流,https://www.haodiaoyu.com/diaochang/shanghai/34760.html,http://p2.diaoyur.cn/group2/M00/04/EE/cjd0iV-gOmrBWYidoF28GTfkzsytL.jpg!thum,上海市奉贤区新奉公路7051号,免费,121.64467841075685,30.91462335113861
526,579,泗泾塘支流,https://www.haodiaoyu.com/diaochang/shanghai/34759.html,http://p5.diaoyur.cn/group5/M00/00/EB/cjd0iVv8uFEAlrBjqzTygLcboGR1-.jpg!thum,上海市松江区长施公路,免费,121.30720923999162,31.112418746677157
527,580,川南奉公路桥,https://www.haodiaoyu.com/diaochang/shanghai/34757.html,http://p6.diaoyur.cn/group6/M00/00/EC/cjd0iVz3UYFL2gGpsvVTt8QxeHnd5.jpg!thum,上海市奉贤区洪朱路5号,免费,121.68611499816835,30.929881192633324
528,581,洪庙桥,https://www.haodiaoyu.com/diaochang/shanghai/34756.html,http://p2.diaoyur.cn/group2/M00/04/EF/cjd0iVYRNOhb8DflTnXUSCgeaGcJu.jpg!thum,上海市奉贤区川南奉公路9031号,免费,121.7335670192579,30.948572674431308
529,582,水厂水闸淀浦河支流,https://www.haodiaoyu.com/diaochang/shanghai/34730.html,http://p3.diaoyur.cn/group3/M00/04/EC/cjd0iVKlBc3ANeyPzjWQYX9FLIxHn.jpg!thum,上海市青浦区华凤路,免费,121.27462257700671,31.138168739447984
530,583,沿浦公路19号,https://www.haodiaoyu.com/diaochang/shanghai/34713.html,http://p6.diaoyur.cn/group6/M00/00/EC/cjd0iVY8Ef6rVDa5jonmkG17izUbp.jpg!thum,上海市闵行区沿浦公路19-临,免费,121.54879945292627,30.984651932002134
531,584,野河,https://www.haodiaoyu.com/diaochang/shanghai/34660.html,http://p3.diaoyur.cn/group3/M00/05/67/cjd0iVjgr2bRMPudQi5eGU1Y4tqIF.jpg!thum,上海市金山区X264(金石南路),免费,121.27295653648923,30.752660038335357
532,585,闵行丰收村丰收河,https://www.haodiaoyu.com/diaochang/shanghai/34620.html,http://p5.diaoyur.cn/group5/M00/00/EC/cjd0iVXIjt6xOSle8ghryGi4RacFN.jpg!thum,上海市闵行区Y080(丰收路),免费,121.38861193361008,31.118842580087428
533,586,前云路野河,https://www.haodiaoyu.com/diaochang/shanghai/34616.html,http://p6.diaoyur.cn/group6/M00/00/EC/cjd0iVrcU-H4xkeWs6pESfiINAPX1.jpg!thum,上海市松江区九泾路889号,免费,121.29565025880807,31.148889796375478
534,587,人工河,https://www.haodiaoyu.com/diaochang/shanghai/34569.html,http://p4.diaoyur.cn/group4/M00/04/EC/cjd0iVVb1cw-YjpUgoGSdJXk0uM65.jpg!thum,上海市青浦区联民路,免费,121.28269485003128,31.168407438781347
535,588,野河,https://www.haodiaoyu.com/diaochang/shanghai/34552.html,http://p3.diaoyur.cn/group3/M00/04/EC/cjd0iVJSbnB2EAftHxYgplQ54deUC.jpg!thum,上海市青浦区前云路,免费,121.27458749368502,31.15363556659034
536,589,园大路2号桥,https://www.haodiaoyu.com/diaochang/shanghai/34113.html,http://p6.diaoyur.cn/group6/M00/00/EE/cjd0iVsNcPWeya1mwBLxSfldTp8gQ.jpg!thum,上海市嘉定区园大路53号,免费,121.20222294203326,31.31585549603283
537,590,东方肝胆医院,https://www.haodiaoyu.com/diaochang/shanghai/34111.html,http://p3.diaoyur.cn/group3/M00/04/EE/cjd0iVGuOS9BWAvNyDqxHZMdhzQim.jpg!thum,上海市嘉定区墨玉北路,免费,121.17102293299949,31.331807290851597
538,591,沈梅路建韵路,https://www.haodiaoyu.com/diaochang/shanghai/34003.html,http://p5.diaoyur.cn/group5/M00/00/ED/cjd0iVTHdyGrmWUVuLlQYbsX3cazD.jpg!thum,上海市浦东新区沈梅路96号,免费,121.58485970786411,31.120077939878794
539,592,晨辰钓场,https://www.haodiaoyu.com/diaochang/shanghai/33978.html,http://p5.diaoyur.cn/group5/M00/01/68/cjd0iVFVLl4M3OEoywN6ueY9DGCvb.jpg!thum,上海市奉贤区S324(大叶公路),100元/天,121.48819707005592,30.98123585789693
540,595,联民鱼场,https://www.haodiaoyu.com/diaochang/shanghai/33774.html,http://p2.diaoyur.cn/group2/M00/04/F2/cjd0iV7gJFYO5PLrH0chWT1alodSs.jpg!thum,上海市浦东新区鹿明湖路,免费,121.69937128718927,31.10170708923981
541,596,安福建材市场边,https://www.haodiaoyu.com/diaochang/shanghai/33761.html,http://p4.diaoyur.cn/group4/M00/04/EE/cjd0iV1CKm27yUWJcNzsEvphatDkO.jpg!thum,上海市嘉定区墨玉北路288号,免费,121.17262402063875,31.320955065377188
542,597,小白路钓场,https://www.haodiaoyu.com/diaochang/shanghai/33759.html,http://p4.diaoyur.cn/group4/M00/04/EE/cjd0iVa9tIhrMJQfP2CSb507B-d1V.jpg!thum,上海市浦东新区石路,免费,121.48053886017651,31.235929042252014
543,598,欢乐垂钓场,https://www.haodiaoyu.com/diaochang/shanghai/33750.html,http://p5.diaoyur.cn/group5/M00/00/EE/cjd0iVlV71LdBA6NWYMjOQ4SoIkCe.jpg!thum,上海市青浦区X463(赵青公路),200元/天,121.08933812923054,31.259763072480272
544,599,鸿忠农庄,https://www.haodiaoyu.com/diaochang/shanghai/33740.html,http://p3.diaoyur.cn/group3/M00/04/EF/cjd0iVWrp-2MLjw3xtEYCbGyn8UuQ.jpg!thum,上海市奉贤区叶良公路辅路,15元/斤,121.48050373643107,30.923720110285377
545,600,红忠农庄,https://www.haodiaoyu.com/diaochang/shanghai/33738.html,http://p6.diaoyur.cn/group6/M00/00/EF/cjd0iVfOKrmlHjZ5B82LykGAahIdn.jpg!thum,上海市奉贤区叶良公路,15元/斤,121.39775621029466,30.871780922667988
546,601,恒协路吴塘河,https://www.haodiaoyu.com/diaochang/shanghai/33733.html,http://p2.diaoyur.cn/group2/M00/04/F2/cjd0iVGZEhRKabDvXyl975IjNFwdg.jpg!thum,上海市嘉定区G1501(上海绕城高速),免费,121.27259505835202,31.3801553396772
547,602,桂圆别墅,https://www.haodiaoyu.com/diaochang/shanghai/33635.html,http://p3.diaoyur.cn/group3/M00/04/F0/cjd0iVhWt9Ayci0mq8-xov45BCarZ.jpg!thum,上海市嘉定区众百南路,免费,121.25318663331717,31.30849836482942
548,603,周浦沈庄,https://www.haodiaoyu.com/diaochang/shanghai/33520.html,http://p3.diaoyur.cn/group3/M00/04/F0/cjd0iV3zRl9S54pHDGkOsnhTbfWCM.jpg!thum,上海市浦东新区沈梅路,免费,121.58485970786411,31.120077939878794
549,604,骏苑三期后面,https://www.haodiaoyu.com/diaochang/shanghai/33371.html,http://p5.diaoyur.cn/group5/M00/00/F0/cjd0iVtuR0zNH8gOMLshWAfJklVej.jpg!thum,上海市闵行区S32(申嘉湖高速),免费,121.48187751504749,31.056170759489042
550,605,鹤亭路钓场,https://www.haodiaoyu.com/diaochang/shanghai/33303.html,http://p5.diaoyur.cn/group5/M00/00/F1/cjd0iVi0GezHDnXYI9V1CN68xMuKS.jpg!thum,上海市浦东新区鹤亭路,免费,121.60497779874338,31.090172093022495
551,606,金桥加工区外河,https://www.haodiaoyu.com/diaochang/shanghai/33282.html,http://p5.diaoyur.cn/group5/M00/00/F1/cjd0iVM513kP8fwsB7mSxc-lVWoyp.jpg!thum,上海市浦东新区X575(川沙路),免费,121.65277879086253,31.290487771739045
552,607,沈新河钓场,https://www.haodiaoyu.com/diaochang/shanghai/33113.html,http://p6.diaoyur.cn/group6/M00/00/F2/cjd0iVCo8mMdbNEfVPR3HFqkhQpTa.jpg!thum,上海市浦东新区沈钱路,免费,121.58485970786411,31.120077939878794
553,608,自然野河,https://www.haodiaoyu.com/diaochang/shanghai/33072.html,http://p6.diaoyur.cn/group6/M00/00/F2/cjd0iV1azuh3J8xtcyLEG-oqKr0bF.jpg!thum,上海市宝山区长联路,免费,121.35550489931104,31.386238495124086
